-3 -3.32163 -2 -2.30096 -1 -1.30139 
-3 -4.22472 -2 -5.52575 -1 -3.60302 
-16 -0.150515 -15 -0.150515 -14 -0.150515 -13 -0.150515 -12 -0.150515 -11 -0.150515 -10 -0.150515 -9 -0.150515 -8 -0.150515 -7 -0.954441 -6 -2.0889 -5 -2.65985 -4 -3.39754 -3 -3.46748 -2 -2.45301 -1 -1.46663 
-16 -0.150515 -15 -0.150515 -14 -0.150515 -13 -0.150515 -12 -0.150515 -11 -0.150515 -10 -0.150515 -9 -0.150515 -8 -0.150515 -7 -0.954441 -6 -2.0889 -5 -2.65985 -4 -3.98995 -3 -4.77447 -2 -4.96227 -1 -2.92889 
-16 -0.150515 -15 -0.150515 -14 -0.150515 -13 -0.150515 -12 -0.150515 -11 -0.150515 -10 -0.150515 -9 -0.150515 -8 -0.150515 -7 -0.954441 -6 -2.0889 -5 -2.65985 -4 -3.70845 -3 -3.42662 -2 -2.45033 -1 -1.43766 
-16 0 -15 0 -14 0 -13 0 -12 0 -11 0 -10 0 -9 0 -8 0 -7 -0.716489 -6 -1.33418 -5 -2.86709 -4 -3.78005 -3 -4.33151 -2 -4.7549 -1 -2.77845 
-16 0 -15 0 -14 0 -13 0 -12 0 -11 0 -10 0 -9 0 -8 0 -7 -0.716489 -6 -1.33418 -5 -2.86705 -4 -3.78005 -3 -4.32709 -2 -4.49072 -1 -2.47858 
