-7 -7.30138 -6 -6.30099 -5 -5.30103 -4 -4.30103 -3 -3.30103 -2 -2.30103 
-8 -7.95459 -6 -9.95459 -3 -9.60212 -2 -6.60207 
-16 -0.39457 -15 -1.1546 -14 -2.46395 -13 -3.97758 -12 -5.24225 -11 -5.26942 -10 -6.76049 -9 -7.31463 -8 -7.5808 -7 -7.3247 -6 -6.43694 -5 -5.45006 -4 -4.45141 -3 -3.45167 -2 -2.453 
-16 -0.81817 -15 -1.83749 -14 -2.67466 -13 -3.97758 -12 -5.24225 -11 -6.76049 -10 -6.76049 -9 -8.15165 -8 -7.81953 -7 -7.92734 -6 -7.91726 -5 -7.91766 -4 -7.96166 -3 -6.97572 -2 -4.92911 
-16 -0.150515 -15 -1.3875 -14 -2.11542 -13 -3.97758 -12 -5.24225 -11 -5.24225 -10 -6.76049 -9 -7.20368 -8 -8.39258 -7 -7.62514 -6 -6.46667 -5 -5.45303 -4 -4.45168 -3 -3.45142 -2 -2.4501 
-16 0 -15 -0.957728 -14 -3.0973 -13 -3.0973 -12 -4.0511 -11 -7.08228 -10 -7.08228 -9 -7.08228 -8 -8.21628 -7 -9.23369 -6 -10.0839 -5 -10.995 -4 -8.77812 -3 -6.77815 -2 -4.77815 
-16 0 -15 -0.957728 -14 -3.0973 -13 -3.0973 -12 -4.0511 -11 -7.08228 -10 -7.08228 -9 -7.08228 -8 -8.21628 -7 -9.23368 -6 -10.0865 -5 -10.3992 -4 -8.47714 -3 -6.47712 -2 -4.47714 
